match_key,tournament,competition,year,round,stage_type,date,team,player,player_url,goal_text
UEFA Euro 2016-main-7,UEFA Euro 2016,UEFA Euro,2016,Group B,group,2016-06-11,Wales,Hal Robson-Kanu,https://en.wikipedia.org/wiki/Hal_Robson-Kanu,Robson-Kanu 81'
UEFA Euro 2016-main-7,UEFA Euro 2016,UEFA Euro,2016,Group B,group,2016-06-11,Slovakia,Ondrej Duda,https://en.wikipedia.org/wiki/Ondrej_Duda,Duda 61'
UEFA Euro 2016-main-8,UEFA Euro 2016,UEFA Euro,2016,Group B,group,2016-06-11,England,Eric Dier,https://en.wikipedia.org/wiki/Eric_Dier,Dier 73'
UEFA Euro 2016-main-8,UEFA Euro 2016,UEFA Euro,2016,Group B,group,2016-06-11,Russia,Vasili Berezutski,https://en.wikipedia.org/wiki/Vasili_Berezutski,V. Berezutski 90+2'
UEFA Euro 2016-main-9,UEFA Euro 2016,UEFA Euro,2016,Group B,group,2016-06-15,Russia,Denis Glushakov,https://en.wikipedia.org/wiki/Denis_Glushakov,Glushakov 80'
UEFA Euro 2016-main-9,UEFA Euro 2016,UEFA Euro,2016,Group B,group,2016-06-15,Slovakia,Vladimír Weiss,"https://en.wikipedia.org/wiki/Vladim%C3%ADr_Weiss_(footballer,_born_1989)",Weiss 32'
UEFA Euro 2016-main-9,UEFA Euro 2016,UEFA Euro,2016,Group B,group,2016-06-15,Slovakia,Marek Hamšík,https://en.wikipedia.org/wiki/Marek_Ham%C5%A1%C3%ADk,Hamšík 45'
UEFA Euro 2016-main-10,UEFA Euro 2016,UEFA Euro,2016,Group B,group,2016-06-16,England,Jamie Vardy,https://en.wikipedia.org/wiki/Jamie_Vardy,Vardy 56'
UEFA Euro 2016-main-10,UEFA Euro 2016,UEFA Euro,2016,Group B,group,2016-06-16,England,Daniel Sturridge,https://en.wikipedia.org/wiki/Daniel_Sturridge,Sturridge 90+2'
UEFA Euro 2016-main-10,UEFA Euro 2016,UEFA Euro,2016,Group B,group,2016-06-16,Wales,Gareth Bale,https://en.wikipedia.org/wiki/Gareth_Bale,Bale 42'
UEFA Euro 2016-main-11,UEFA Euro 2016,UEFA Euro,2016,Group B,group,2016-06-20,Wales,Aaron Ramsey,https://en.wikipedia.org/wiki/Aaron_Ramsey,Ramsey 11'
UEFA Euro 2016-main-11,UEFA Euro 2016,UEFA Euro,2016,Group B,group,2016-06-20,Wales,Neil Taylor,https://en.wikipedia.org/wiki/Neil_Taylor_(footballer),Taylor 20'
UEFA Euro 2016-main-11,UEFA Euro 2016,UEFA Euro,2016,Group B,group,2016-06-20,Wales,Gareth Bale,https://en.wikipedia.org/wiki/Gareth_Bale,Bale 67'
UEFA Euro 2016-main-13,UEFA Euro 2016,UEFA Euro,2016,Group C,group,2016-06-12,Poland,Arkadiusz Milik,https://en.wikipedia.org/wiki/Arkadiusz_Milik,Milik 51'
UEFA Euro 2016-main-14,UEFA Euro 2016,UEFA Euro,2016,Group C,group,2016-06-12,Germany,Shkodran Mustafi,https://en.wikipedia.org/wiki/Shkodran_Mustafi,Mustafi 19'
UEFA Euro 2016-main-14,UEFA Euro 2016,UEFA Euro,2016,Group C,group,2016-06-12,Germany,Bastian Schweinsteiger,https://en.wikipedia.org/wiki/Bastian_Schweinsteiger,Schweinsteiger 90+2'
UEFA Euro 2016-main-15,UEFA Euro 2016,UEFA Euro,2016,Group C,group,2016-06-16,Northern Ireland,Gareth McAuley,https://en.wikipedia.org/wiki/Gareth_McAuley,McAuley 49'
UEFA Euro 2016-main-15,UEFA Euro 2016,UEFA Euro,2016,Group C,group,2016-06-16,Northern Ireland,Niall McGinn,https://en.wikipedia.org/wiki/Niall_McGinn,McGinn 90+6'
UEFA Euro 2016-main-17,UEFA Euro 2016,UEFA Euro,2016,Group C,group,2016-06-21,Poland,Jakub Błaszczykowski,https://en.wikipedia.org/wiki/Jakub_B%C5%82aszczykowski,Błaszczykowski 54'
UEFA Euro 2016-main-18,UEFA Euro 2016,UEFA Euro,2016,Group C,group,2016-06-21,Germany,Mario Gómez,https://en.wikipedia.org/wiki/Mario_G%C3%B3mez,Gómez 30'
UEFA Euro 2016-main-19,UEFA Euro 2016,UEFA Euro,2016,Group D,group,2016-06-12,Croatia,Luka Modrić,https://en.wikipedia.org/wiki/Luka_Modri%C4%87,Modrić 41'
UEFA Euro 2016-main-20,UEFA Euro 2016,UEFA Euro,2016,Group D,group,2016-06-13,Spain,Gerard Piqué,https://en.wikipedia.org/wiki/Gerard_Piqu%C3%A9,Piqué 87'
UEFA Euro 2016-main-21,UEFA Euro 2016,UEFA Euro,2016,Group D,group,2016-06-17,Czech Republic,Milan Škoda,https://en.wikipedia.org/wiki/Milan_%C5%A0koda,Škoda 76'
UEFA Euro 2016-main-21,UEFA Euro 2016,UEFA Euro,2016,Group D,group,2016-06-17,Czech Republic,Tomáš Necid,https://en.wikipedia.org/wiki/Tom%C3%A1%C5%A1_Necid,Necid 89' ( pen. )
UEFA Euro 2016-main-21,UEFA Euro 2016,UEFA Euro,2016,Group D,group,2016-06-17,Croatia,Ivan Perišić,https://en.wikipedia.org/wiki/Ivan_Peri%C5%A1i%C4%87,Perišić 37'
UEFA Euro 2016-main-21,UEFA Euro 2016,UEFA Euro,2016,Group D,group,2016-06-17,Croatia,Ivan Rakitić,https://en.wikipedia.org/wiki/Ivan_Rakiti%C4%87,Rakitić 59'
UEFA Euro 2016-main-22,UEFA Euro 2016,UEFA Euro,2016,Group D,group,2016-06-17,Spain,Álvaro Morata,https://en.wikipedia.org/wiki/%C3%81lvaro_Morata,"Morata 34' , 48'"
UEFA Euro 2016-main-22,UEFA Euro 2016,UEFA Euro,2016,Group D,group,2016-06-17,Spain,Nolito,https://en.wikipedia.org/wiki/Nolito,Nolito 37'
UEFA Euro 2016-main-23,UEFA Euro 2016,UEFA Euro,2016,Group D,group,2016-06-21,Turkey,Burak Yılmaz,https://en.wikipedia.org/wiki/Burak_Y%C4%B1lmaz,Yılmaz 10'
UEFA Euro 2016-main-23,UEFA Euro 2016,UEFA Euro,2016,Group D,group,2016-06-21,Turkey,Ozan Tufan,https://en.wikipedia.org/wiki/Ozan_Tufan,Tufan 65'
UEFA Euro 2016-main-24,UEFA Euro 2016,UEFA Euro,2016,Group D,group,2016-06-21,Croatia,Nikola Kalinić,https://en.wikipedia.org/wiki/Nikola_Kalini%C4%87_(footballer),N. Kalinić 45'
UEFA Euro 2016-main-24,UEFA Euro 2016,UEFA Euro,2016,Group D,group,2016-06-21,Croatia,Ivan Perišić,https://en.wikipedia.org/wiki/Ivan_Peri%C5%A1i%C4%87,Perišić 87'
UEFA Euro 2016-main-24,UEFA Euro 2016,UEFA Euro,2016,Group D,group,2016-06-21,Spain,Álvaro Morata,https://en.wikipedia.org/wiki/%C3%81lvaro_Morata,Morata 7'
UEFA Euro 2016-main-25,UEFA Euro 2016,UEFA Euro,2016,Group E,group,2016-06-13,Republic of Ireland,Wes Hoolahan,https://en.wikipedia.org/wiki/Wes_Hoolahan,Hoolahan 48'
UEFA Euro 2016-main-26,UEFA Euro 2016,UEFA Euro,2016,Group E,group,2016-06-13,Italy,Emanuele Giaccherini,https://en.wikipedia.org/wiki/Emanuele_Giaccherini,Giaccherini 32'
UEFA Euro 2016-main-26,UEFA Euro 2016,UEFA Euro,2016,Group E,group,2016-06-13,Italy,Graziano Pellè,https://en.wikipedia.org/wiki/Graziano_Pell%C3%A8,Pellè 90+3'
UEFA Euro 2016-main-27,UEFA Euro 2016,UEFA Euro,2016,Group E,group,2016-06-17,Italy,Éder,"https://en.wikipedia.org/wiki/%C3%89der_(footballer,_born_1986)",Éder 88'
UEFA Euro 2016-main-28,UEFA Euro 2016,UEFA Euro,2016,Group E,group,2016-06-18,Belgium,Romelu Lukaku,https://en.wikipedia.org/wiki/Romelu_Lukaku,"R. Lukaku 48' , 70'"
UEFA Euro 2016-main-28,UEFA Euro 2016,UEFA Euro,2016,Group E,group,2016-06-18,Belgium,Axel Witsel,https://en.wikipedia.org/wiki/Axel_Witsel,Witsel 61'
UEFA Euro 2016-main-29,UEFA Euro 2016,UEFA Euro,2016,Group E,group,2016-06-22,Republic of Ireland,Robbie Brady,https://en.wikipedia.org/wiki/Robbie_Brady,Brady 85'
UEFA Euro 2016-main-30,UEFA Euro 2016,UEFA Euro,2016,Group E,group,2016-06-22,Belgium,Radja Nainggolan,https://en.wikipedia.org/wiki/Radja_Nainggolan,Nainggolan 84'
UEFA Euro 2016-main-31,UEFA Euro 2016,UEFA Euro,2016,Group F,group,2016-06-14,Hungary,Ádám Szalai,https://en.wikipedia.org/wiki/%C3%81d%C3%A1m_Szalai,Szalai 62'
UEFA Euro 2016-main-31,UEFA Euro 2016,UEFA Euro,2016,Group F,group,2016-06-14,Hungary,Zoltán Stieber,https://en.wikipedia.org/wiki/Zolt%C3%A1n_Stieber,Stieber 87'
UEFA Euro 2016-main-32,UEFA Euro 2016,UEFA Euro,2016,Group F,group,2016-06-14,Portugal,Nani,https://en.wikipedia.org/wiki/Nani_(footballer),Nani 31'
UEFA Euro 2016-main-32,UEFA Euro 2016,UEFA Euro,2016,Group F,group,2016-06-14,Iceland,Birkir Bjarnason,https://en.wikipedia.org/wiki/Birkir_Bjarnason,B. Bjarnason 50'
UEFA Euro 2016-main-33,UEFA Euro 2016,UEFA Euro,2016,Group F,group,2016-06-18,Iceland,Gylfi Sigurðsson,https://en.wikipedia.org/wiki/Gylfi_Sigur%C3%B0sson,G. Sigurðsson 40' ( pen. )
UEFA Euro 2016-main-35,UEFA Euro 2016,UEFA Euro,2016,Group F,group,2016-06-22,Iceland,Jón Daði Böðvarsson,https://en.wikipedia.org/wiki/J%C3%B3n_Da%C3%B0i_B%C3%B6%C3%B0varsson,Böðvarsson 18'
UEFA Euro 2016-main-35,UEFA Euro 2016,UEFA Euro,2016,Group F,group,2016-06-22,Iceland,Arnór Ingvi Traustason,https://en.wikipedia.org/wiki/Arn%C3%B3r_Ingvi_Traustason,Traustason 90+4'
UEFA Euro 2016-main-35,UEFA Euro 2016,UEFA Euro,2016,Group F,group,2016-06-22,Austria,Alessandro Schöpf,https://en.wikipedia.org/wiki/Alessandro_Sch%C3%B6pf,Schöpf 60'
UEFA Euro 2016-main-36,UEFA Euro 2016,UEFA Euro,2016,Group F,group,2016-06-22,Hungary,Zoltán Gera,https://en.wikipedia.org/wiki/Zolt%C3%A1n_Gera,Gera 19'
UEFA Euro 2016-main-36,UEFA Euro 2016,UEFA Euro,2016,Group F,group,2016-06-22,Hungary,Balázs Dzsudzsák,https://en.wikipedia.org/wiki/Bal%C3%A1zs_Dzsudzs%C3%A1k,"Dzsudzsák 47' , 55'"
UEFA Euro 2016-main-36,UEFA Euro 2016,UEFA Euro,2016,Group F,group,2016-06-22,Portugal,Nani,https://en.wikipedia.org/wiki/Nani_(footballer),Nani 42'
UEFA Euro 2016-main-36,UEFA Euro 2016,UEFA Euro,2016,Group F,group,2016-06-22,Portugal,Cristiano Ronaldo,https://en.wikipedia.org/wiki/Cristiano_Ronaldo,"Ronaldo 50' , 62'"
UEFA Euro 2016-main-37,UEFA Euro 2016,UEFA Euro,2016,Round of 16,knockout,2016-06-25,Switzerland,Xherdan Shaqiri,https://en.wikipedia.org/wiki/Xherdan_Shaqiri,Shaqiri 82'
UEFA Euro 2016-main-37,UEFA Euro 2016,UEFA Euro,2016,Round of 16,knockout,2016-06-25,Poland,Jakub Błaszczykowski,https://en.wikipedia.org/wiki/Jakub_B%C5%82aszczykowski,Błaszczykowski 39'
UEFA Euro 2016-main-39,UEFA Euro 2016,UEFA Euro,2016,Round of 16,knockout,2016-06-25,Portugal,Ricardo Quaresma,https://en.wikipedia.org/wiki/Ricardo_Quaresma,Quaresma 117'
UEFA Euro 2016-main-40,UEFA Euro 2016,UEFA Euro,2016,Round of 16,knockout,2016-06-26,France,Antoine Griezmann,https://en.wikipedia.org/wiki/Antoine_Griezmann,"Griezmann 58' , 61'"
UEFA Euro 2016-main-40,UEFA Euro 2016,UEFA Euro,2016,Round of 16,knockout,2016-06-26,Republic of Ireland,Robbie Brady,https://en.wikipedia.org/wiki/Robbie_Brady,Brady 2' ( pen. )
UEFA Euro 2016-main-41,UEFA Euro 2016,UEFA Euro,2016,Round of 16,knockout,2016-06-26,Germany,Jérôme Boateng,https://en.wikipedia.org/wiki/J%C3%A9r%C3%B4me_Boateng,Boateng 8'
UEFA Euro 2016-main-41,UEFA Euro 2016,UEFA Euro,2016,Round of 16,knockout,2016-06-26,Germany,Mario Gómez,https://en.wikipedia.org/wiki/Mario_G%C3%B3mez,Gómez 43'
UEFA Euro 2016-main-41,UEFA Euro 2016,UEFA Euro,2016,Round of 16,knockout,2016-06-26,Germany,Julian Draxler,https://en.wikipedia.org/wiki/Julian_Draxler,Draxler 63'
UEFA Euro 2016-main-42,UEFA Euro 2016,UEFA Euro,2016,Round of 16,knockout,2016-06-26,Belgium,Toby Alderweireld,https://en.wikipedia.org/wiki/Toby_Alderweireld,Alderweireld 10'
UEFA Euro 2016-main-42,UEFA Euro 2016,UEFA Euro,2016,Round of 16,knockout,2016-06-26,Belgium,Michy Batshuayi,https://en.wikipedia.org/wiki/Michy_Batshuayi,Batshuayi 78'
UEFA Euro 2016-main-42,UEFA Euro 2016,UEFA Euro,2016,Round of 16,knockout,2016-06-26,Belgium,Eden Hazard,https://en.wikipedia.org/wiki/Eden_Hazard,Hazard 80'
UEFA Euro 2016-main-42,UEFA Euro 2016,UEFA Euro,2016,Round of 16,knockout,2016-06-26,Belgium,Yannick Carrasco,https://en.wikipedia.org/wiki/Yannick_Carrasco,Carrasco 90+1'
UEFA Euro 2016-main-43,UEFA Euro 2016,UEFA Euro,2016,Round of 16,knockout,2016-06-27,Italy,Giorgio Chiellini,https://en.wikipedia.org/wiki/Giorgio_Chiellini,Chiellini 33'
UEFA Euro 2016-main-43,UEFA Euro 2016,UEFA Euro,2016,Round of 16,knockout,2016-06-27,Italy,Graziano Pellè,https://en.wikipedia.org/wiki/Graziano_Pell%C3%A8,Pellè 90+1'
UEFA Euro 2016-main-44,UEFA Euro 2016,UEFA Euro,2016,Round of 16,knockout,2016-06-27,England,Wayne Rooney,https://en.wikipedia.org/wiki/Wayne_Rooney,Rooney 4' ( pen. )
UEFA Euro 2016-main-44,UEFA Euro 2016,UEFA Euro,2016,Round of 16,knockout,2016-06-27,Iceland,Ragnar Sigurðsson,https://en.wikipedia.org/wiki/Ragnar_Sigur%C3%B0sson,R. Sigurðsson 6'
UEFA Euro 2016-main-44,UEFA Euro 2016,UEFA Euro,2016,Round of 16,knockout,2016-06-27,Iceland,Kolbeinn Sigþórsson,https://en.wikipedia.org/wiki/Kolbeinn_Sig%C3%BE%C3%B3rsson,Sigþórsson 18'
UEFA Euro 2016-main-45,UEFA Euro 2016,UEFA Euro,2016,Quarter-finals,knockout,2016-06-30,Poland,Robert Lewandowski,https://en.wikipedia.org/wiki/Robert_Lewandowski,Lewandowski 2'
UEFA Euro 2016-main-45,UEFA Euro 2016,UEFA Euro,2016,Quarter-finals,knockout,2016-06-30,Portugal,Renato Sanches,https://en.wikipedia.org/wiki/Renato_Sanches,Sanches 33'
UEFA Euro 2016-main-46,UEFA Euro 2016,UEFA Euro,2016,Quarter-finals,knockout,2016-07-01,Wales,Ashley Williams,https://en.wikipedia.org/wiki/Ashley_Williams_(footballer),A. Williams 31'
UEFA Euro 2016-main-46,UEFA Euro 2016,UEFA Euro,2016,Quarter-finals,knockout,2016-07-01,Wales,Hal Robson-Kanu,https://en.wikipedia.org/wiki/Hal_Robson-Kanu,Robson-Kanu 55'
UEFA Euro 2016-main-46,UEFA Euro 2016,UEFA Euro,2016,Quarter-finals,knockout,2016-07-01,Wales,Sam Vokes,https://en.wikipedia.org/wiki/Sam_Vokes,Vokes 86'
UEFA Euro 2016-main-46,UEFA Euro 2016,UEFA Euro,2016,Quarter-finals,knockout,2016-07-01,Belgium,Radja Nainggolan,https://en.wikipedia.org/wiki/Radja_Nainggolan,Nainggolan 13'
UEFA Euro 2016-main-47,UEFA Euro 2016,UEFA Euro,2016,Quarter-finals,knockout,2016-07-02,Germany,Mesut Özil,https://en.wikipedia.org/wiki/Mesut_%C3%96zil,Özil 65'
UEFA Euro 2016-main-47,UEFA Euro 2016,UEFA Euro,2016,Quarter-finals,knockout,2016-07-02,Italy,Leonardo Bonucci,https://en.wikipedia.org/wiki/Leonardo_Bonucci,Bonucci 78' ( pen. )
UEFA Euro 2016-main-48,UEFA Euro 2016,UEFA Euro,2016,Quarter-finals,knockout,2016-07-03,France,Olivier Giroud,https://en.wikipedia.org/wiki/Olivier_Giroud,"Giroud 12' , 59'"
UEFA Euro 2016-main-48,UEFA Euro 2016,UEFA Euro,2016,Quarter-finals,knockout,2016-07-03,France,Paul Pogba,https://en.wikipedia.org/wiki/Paul_Pogba,Pogba 20'
UEFA Euro 2016-main-48,UEFA Euro 2016,UEFA Euro,2016,Quarter-finals,knockout,2016-07-03,France,Dimitri Payet,https://en.wikipedia.org/wiki/Dimitri_Payet,Payet 43'
UEFA Euro 2016-main-48,UEFA Euro 2016,UEFA Euro,2016,Quarter-finals,knockout,2016-07-03,France,Antoine Griezmann,https://en.wikipedia.org/wiki/Antoine_Griezmann,Griezmann 45'
UEFA Euro 2016-main-48,UEFA Euro 2016,UEFA Euro,2016,Quarter-finals,knockout,2016-07-03,Iceland,Kolbeinn Sigþórsson,https://en.wikipedia.org/wiki/Kolbeinn_Sig%C3%BE%C3%B3rsson,Sigþórsson 56'
UEFA Euro 2016-main-48,UEFA Euro 2016,UEFA Euro,2016,Quarter-finals,knockout,2016-07-03,Iceland,Birkir Bjarnason,https://en.wikipedia.org/wiki/Birkir_Bjarnason,B. Bjarnason 84'
UEFA Euro 2016-main-49,UEFA Euro 2016,UEFA Euro,2016,Semi-finals,knockout,2016-07-06,Portugal,Cristiano Ronaldo,https://en.wikipedia.org/wiki/Cristiano_Ronaldo,Ronaldo 50'
UEFA Euro 2016-main-49,UEFA Euro 2016,UEFA Euro,2016,Semi-finals,knockout,2016-07-06,Portugal,Nani,https://en.wikipedia.org/wiki/Nani_(footballer),Nani 53'
UEFA Euro 2016-main-50,UEFA Euro 2016,UEFA Euro,2016,Semi-finals,knockout,2016-07-07,France,Antoine Griezmann,https://en.wikipedia.org/wiki/Antoine_Griezmann,"Griezmann 45+2' ( pen. ) , 72'"
UEFA Euro 2016-main-51,UEFA Euro 2016,UEFA Euro,2016,Final,knockout,2016-07-10,Portugal,Eder,"https://en.wikipedia.org/wiki/Eder_(footballer,_born_1987)",Eder 109'
UEFA Euro 2020-main-1,UEFA Euro 2020,UEFA Euro,2020,Group A,group,2021-06-11,Italy,Ciro Immobile,https://en.wikipedia.org/wiki/Ciro_Immobile,Immobile 66'
UEFA Euro 2020-main-1,UEFA Euro 2020,UEFA Euro,2020,Group A,group,2021-06-11,Italy,Lorenzo Insigne,https://en.wikipedia.org/wiki/Lorenzo_Insigne,Insigne 79'
UEFA Euro 2020-main-2,UEFA Euro 2020,UEFA Euro,2020,Group A,group,2021-06-12,Wales,Kieffer Moore,https://en.wikipedia.org/wiki/Kieffer_Moore,Moore 74'
UEFA Euro 2020-main-2,UEFA Euro 2020,UEFA Euro,2020,Group A,group,2021-06-12,Switzerland,Breel Embolo,https://en.wikipedia.org/wiki/Breel_Embolo,Embolo 49'
UEFA Euro 2020-main-3,UEFA Euro 2020,UEFA Euro,2020,Group A,group,2021-06-16,Wales,Aaron Ramsey,https://en.wikipedia.org/wiki/Aaron_Ramsey,Ramsey 42'
UEFA Euro 2020-main-3,UEFA Euro 2020,UEFA Euro,2020,Group A,group,2021-06-16,Wales,Connor Roberts,"https://en.wikipedia.org/wiki/Connor_Roberts_(footballer,_born_1995)",C. Roberts 90+5'
UEFA Euro 2020-main-4,UEFA Euro 2020,UEFA Euro,2020,Group A,group,2021-06-16,Italy,Manuel Locatelli,https://en.wikipedia.org/wiki/Manuel_Locatelli,"Locatelli 26' , 52'"
UEFA Euro 2020-main-4,UEFA Euro 2020,UEFA Euro,2020,Group A,group,2021-06-16,Italy,Ciro Immobile,https://en.wikipedia.org/wiki/Ciro_Immobile,Immobile 89'
UEFA Euro 2020-main-5,UEFA Euro 2020,UEFA Euro,2020,Group A,group,2021-06-20,Switzerland,Haris Seferovic,https://en.wikipedia.org/wiki/Haris_Seferovic,Seferovic 6'
UEFA Euro 2020-main-5,UEFA Euro 2020,UEFA Euro,2020,Group A,group,2021-06-20,Switzerland,Xherdan Shaqiri,https://en.wikipedia.org/wiki/Xherdan_Shaqiri,"Shaqiri 26' , 68'"
UEFA Euro 2020-main-5,UEFA Euro 2020,UEFA Euro,2020,Group A,group,2021-06-20,Turkey,İrfan Kahveci,https://en.wikipedia.org/wiki/%C4%B0rfan_Kahveci,Kahveci 62'
UEFA Euro 2020-main-6,UEFA Euro 2020,UEFA Euro,2020,Group A,group,2021-06-20,Italy,Matteo Pessina,https://en.wikipedia.org/wiki/Matteo_Pessina,Pessina 39'
UEFA Euro 2020-main-7,UEFA Euro 2020,UEFA Euro,2020,Group B,group,2021-06-12,Finland,Joel Pohjanpalo,https://en.wikipedia.org/wiki/Joel_Pohjanpalo,Pohjanpalo 60'
UEFA Euro 2020-main-8,UEFA Euro 2020,UEFA Euro,2020,Group B,group,2021-06-12,Belgium,Romelu Lukaku,https://en.wikipedia.org/wiki/Romelu_Lukaku,"Lukaku 10' , 88'"
UEFA Euro 2020-main-8,UEFA Euro 2020,UEFA Euro,2020,Group B,group,2021-06-12,Belgium,Thomas Meunier,https://en.wikipedia.org/wiki/Thomas_Meunier,Meunier 34'
UEFA Euro 2020-main-9,UEFA Euro 2020,UEFA Euro,2020,Group B,group,2021-06-16,Russia,Aleksei Miranchuk,https://en.wikipedia.org/wiki/Aleksei_Miranchuk,Miranchuk 45+2'
UEFA Euro 2020-main-10,UEFA Euro 2020,UEFA Euro,2020,Group B,group,2021-06-17,Denmark,Yussuf Poulsen,https://en.wikipedia.org/wiki/Yussuf_Poulsen,Poulsen 2'
UEFA Euro 2020-main-10,UEFA Euro 2020,UEFA Euro,2020,Group B,group,2021-06-17,Belgium,Thorgan Hazard,https://en.wikipedia.org/wiki/Thorgan_Hazard,T. Hazard 55'
UEFA Euro 2020-main-10,UEFA Euro 2020,UEFA Euro,2020,Group B,group,2021-06-17,Belgium,Kevin De Bruyne,https://en.wikipedia.org/wiki/Kevin_De_Bruyne,De Bruyne 70'
UEFA Euro 2020-main-11,UEFA Euro 2020,UEFA Euro,2020,Group B,group,2021-06-21,Russia,Artem Dzyuba,https://en.wikipedia.org/wiki/Artem_Dzyuba,Dzyuba 70' ( pen. )
UEFA Euro 2020-main-11,UEFA Euro 2020,UEFA Euro,2020,Group B,group,2021-06-21,Denmark,Mikkel Damsgaard,https://en.wikipedia.org/wiki/Mikkel_Damsgaard,Damsgaard 38'
UEFA Euro 2020-main-11,UEFA Euro 2020,UEFA Euro,2020,Group B,group,2021-06-21,Denmark,Yussuf Poulsen,https://en.wikipedia.org/wiki/Yussuf_Poulsen,Poulsen 59'
UEFA Euro 2020-main-11,UEFA Euro 2020,UEFA Euro,2020,Group B,group,2021-06-21,Denmark,Andreas Christensen,https://en.wikipedia.org/wiki/Andreas_Christensen,Christensen 79'
UEFA Euro 2020-main-11,UEFA Euro 2020,UEFA Euro,2020,Group B,group,2021-06-21,Denmark,Joakim Mæhle,https://en.wikipedia.org/wiki/Joakim_M%C3%A6hle,Mæhle 82'
UEFA Euro 2020-main-12,UEFA Euro 2020,UEFA Euro,2020,Group B,group,2021-06-21,Belgium,Romelu Lukaku,https://en.wikipedia.org/wiki/Romelu_Lukaku,Lukaku 81'
UEFA Euro 2020-main-13,UEFA Euro 2020,UEFA Euro,2020,Group C,group,2021-06-13,Austria,Stefan Lainer,https://en.wikipedia.org/wiki/Stefan_Lainer,Lainer 18'
UEFA Euro 2020-main-13,UEFA Euro 2020,UEFA Euro,2020,Group C,group,2021-06-13,Austria,Michael Gregoritsch,https://en.wikipedia.org/wiki/Michael_Gregoritsch,Gregoritsch 78'
UEFA Euro 2020-main-13,UEFA Euro 2020,UEFA Euro,2020,Group C,group,2021-06-13,Austria,Marko Arnautović,https://en.wikipedia.org/wiki/Marko_Arnautovi%C4%87,Arnautović 89'
UEFA Euro 2020-main-13,UEFA Euro 2020,UEFA Euro,2020,Group C,group,2021-06-13,North Macedonia,Goran Pandev,https://en.wikipedia.org/wiki/Goran_Pandev,Pandev 28'
UEFA Euro 2020-main-14,UEFA Euro 2020,UEFA Euro,2020,Group C,group,2021-06-13,Netherlands,Georginio Wijnaldum,https://en.wikipedia.org/wiki/Georginio_Wijnaldum,Wijnaldum 52'
UEFA Euro 2020-main-14,UEFA Euro 2020,UEFA Euro,2020,Group C,group,2021-06-13,Netherlands,Wout Weghorst,https://en.wikipedia.org/wiki/Wout_Weghorst,Weghorst 58'
UEFA Euro 2020-main-14,UEFA Euro 2020,UEFA Euro,2020,Group C,group,2021-06-13,Netherlands,Denzel Dumfries,https://en.wikipedia.org/wiki/Denzel_Dumfries,Dumfries 85'
UEFA Euro 2020-main-14,UEFA Euro 2020,UEFA Euro,2020,Group C,group,2021-06-13,Ukraine,Andriy Yarmolenko,https://en.wikipedia.org/wiki/Andriy_Yarmolenko,Yarmolenko 75'
UEFA Euro 2020-main-14,UEFA Euro 2020,UEFA Euro,2020,Group C,group,2021-06-13,Ukraine,Roman Yaremchuk,https://en.wikipedia.org/wiki/Roman_Yaremchuk,Yaremchuk 79'
UEFA Euro 2020-main-15,UEFA Euro 2020,UEFA Euro,2020,Group C,group,2021-06-17,Ukraine,Andriy Yarmolenko,https://en.wikipedia.org/wiki/Andriy_Yarmolenko,Yarmolenko 29'
UEFA Euro 2020-main-15,UEFA Euro 2020,UEFA Euro,2020,Group C,group,2021-06-17,Ukraine,Roman Yaremchuk,https://en.wikipedia.org/wiki/Roman_Yaremchuk,Yaremchuk 34'
UEFA Euro 2020-main-15,UEFA Euro 2020,UEFA Euro,2020,Group C,group,2021-06-17,North Macedonia,Ezgjan Alioski,https://en.wikipedia.org/wiki/Ezgjan_Alioski,Alioski 57'
UEFA Euro 2020-main-16,UEFA Euro 2020,UEFA Euro,2020,Group C,group,2021-06-17,Netherlands,Memphis Depay,https://en.wikipedia.org/wiki/Memphis_Depay,Depay 11' ( pen. )
UEFA Euro 2020-main-16,UEFA Euro 2020,UEFA Euro,2020,Group C,group,2021-06-17,Netherlands,Denzel Dumfries,https://en.wikipedia.org/wiki/Denzel_Dumfries,Dumfries 67'
UEFA Euro 2020-main-17,UEFA Euro 2020,UEFA Euro,2020,Group C,group,2021-06-21,Netherlands,Memphis Depay,https://en.wikipedia.org/wiki/Memphis_Depay,Depay 24'
UEFA Euro 2020-main-17,UEFA Euro 2020,UEFA Euro,2020,Group C,group,2021-06-21,Netherlands,Georginio Wijnaldum,https://en.wikipedia.org/wiki/Georginio_Wijnaldum,"Wijnaldum 50' , 58'"
UEFA Euro 2020-main-18,UEFA Euro 2020,UEFA Euro,2020,Group C,group,2021-06-21,Austria,Christoph Baumgartner,https://en.wikipedia.org/wiki/Christoph_Baumgartner,Baumgartner 21'
UEFA Euro 2020-main-19,UEFA Euro 2020,UEFA Euro,2020,Group D,group,2021-06-13,England,Raheem Sterling,https://en.wikipedia.org/wiki/Raheem_Sterling,Sterling 57'
UEFA Euro 2020-main-20,UEFA Euro 2020,UEFA Euro,2020,Group D,group,2021-06-14,Czech Republic,Patrik Schick,https://en.wikipedia.org/wiki/Patrik_Schick,"Schick 42' , 52'"
